OTU ID	LCL-L1	LCL-L3	LCL-L2
347546	13.0	10.0	136.0
1658340	3.0	0.0	0.0
3401144	1.0	0.0	0.0
4443284	8.0	0.0	3.0
4443285	277.0	2.0	30.0
1658344	0.0	0.0	1.0
182383	1.0	0.0	0.0
804175	0.0	0.0	1.0
551877	0.0	0.0	1.0
1139097	1.0	0.0	0.0
509530	0.0	49.0	17.0
1145162	0.0	0.0	1.0
4314722	0.0	0.0	1.0
583796	3.0	0.0	1.0
364341	0.0	1.0	0.0
3506234	0.0	35.0	4.0
273913	42.0	39.0	108.0
179512	0.0	1.0	0.0
552996	0.0	86.0	13.0
823855	0.0	61.0	15.0
254138	0.0	2.0	0.0
4391429	0.0	20.0	5.0
238069	79.0	0.0	0.0
914235	1.0	0.0	0.0
202662	0.0	0.0	2.0
18774	1.0	1.0	3.0
548253	0.0	0.0	1.0
238996	0.0	10.0	2.0
557138	3.0	20.0	50.0
264967	0.0	4.0	0.0
931643	0.0	11.0	3.0
306043	0.0	1.0	0.0
65412	0.0	18.0	1.0
1056070	21.0	6.0	39.0
129405	7.0	1.0	0.0
570311	0.0	1.0	2.0
774805	30.0	66.0	196.0
156350	28.0	0.0	0.0
226508	0.0	7.0	31.0
768553	1.0	0.0	0.0
198422	0.0	7.0	0.0
1691568	1.0	1.0	3.0
2896033	0.0	1.0	3.0
4345582	0.0	3.0	0.0
814277	0.0	23.0	14.0
509312	0.0	1.0	5.0
226155	0.0	0.0	1.0
754410	0.0	1.0	0.0
40205	0.0	8.0	1.0
565199	0.0	1.0	0.0
111155	0.0	1.0	1.0
238205	0.0	1.0	0.0
1107027	0.0	5.0	0.0
543739	1.0	0.0	0.0
797229	4.0	5.0	0.0
310072	143.0	20.0	57.0
146935	0.0	1.0	0.0
591642	0.0	0.0	1.0
566887	1.0	0.0	0.0
4319465	58.0	4.0	1.0
339221	0.0	5.0	0.0
554937	67.0	15.0	19.0
552376	0.0	0.0	2.0
526614	22.0	2.0	3.0
761545	0.0	8.0	5.0
4326452	1.0	0.0	0.0
557223	0.0	0.0	14.0
4301165	0.0	1.0	0.0
585419	0.0	5.0	1.0
847745	3.0	4.0	5.0
575392	0.0	0.0	1.0
528129	202.0	61.0	357.0
34507	0.0	1.0	0.0
4300918	6.0	8.0	7.0
238440	0.0	11.0	12.0
136015	0.0	0.0	1.0
529652	0.0	2.0	0.0
551717	0.0	4.0	3.0
145574	1.0	0.0	4.0
282750	0.0	3.0	3.0
647335	0.0	1.0	0.0
589946	0.0	1.0	0.0
1123510	0.0	0.0	1.0
831098	0.0	0.0	2.0
4386464	0.0	1.0	0.0
812921	8.0	11.0	15.0
634117	0.0	1.0	0.0
224759	0.0	0.0	1.0
3954600	0.0	279.0	74.0
544426	1.0	0.0	0.0
224206	0.0	2.0	0.0
550793	0.0	0.0	37.0
365181	0.0	4.0	0.0
575485	0.0	4.0	2.0
4309682	0.0	64.0	6.0
788632	0.0	3.0	0.0
691380	0.0	0.0	1.0
650697	0.0	2.0	1.0
606419	0.0	0.0	1.0
314629	0.0	1.0	0.0
2987636	24.0	0.0	0.0
4376127	0.0	2.0	0.0
547232	0.0	0.0	3.0
355670	0.0	0.0	1.0
136946	0.0	1.0	0.0
302975	0.0	6.0	0.0
286126	2.0	0.0	0.0
777466	5.0	0.0	1.0
258103	0.0	1.0	0.0
4414752	0.0	2.0	0.0
4402791	0.0	0.0	6.0
4347834	3.0	0.0	0.0
565246	19.0	0.0	2.0
610486	0.0	1.0	0.0
1119496	5.0	0.0	4.0
1047065	1.0	0.0	1.0
1824908	15.0	0.0	2.0
8195	24.0	1.0	10.0
2819697	0.0	17.0	0.0
543472	0.0	7.0	11.0
579858	21.0	55.0	45.0
580578	0.0	11.0	1.0
4296626	0.0	1.0	0.0
342802	0.0	1.0	0.0
366977	0.0	0.0	1.0
145801	1.0	0.0	0.0
130688	0.0	2.0	0.0
155693	0.0	0.0	9.0
988375	0.0	2.0	0.0
243306	0.0	2.0	0.0
358944	3.0	0.0	0.0
957166	137.0	3.0	2.0
266558	0.0	7.0	0.0
994357	0.0	0.0	1.0
744291	0.0	0.0	1.0
567864	0.0	0.0	2.0
239315	12.0	0.0	1.0
101611	1.0	0.0	0.0
2653325	0.0	6.0	1.0
22289	0.0	1.0	5.0
172425	3.0	0.0	7.0
166686	0.0	1.0	1.0
148044	0.0	1.0	0.0
224376	1.0	0.0	2.0
706918	2.0	0.0	3.0
326605	0.0	3.0	3.0
581555	0.0	2.0	2.0
1629257	1.0	0.0	0.0
615608	0.0	1.0	0.0
224379	0.0	1.0	0.0
557957	3.0	46.0	41.0
1435	0.0	1.0	0.0
4313099	0.0	7.0	1.0
241564	11.0	0.0	0.0
155521	11.0	6.0	12.0
277828	1.0	1.0	0.0
297038	0.0	2.0	0.0
25154	1.0	0.0	0.0
682726	0.0	1.0	1.0
1004022	0.0	26.0	3.0
305430	0.0	1.0	3.0
583974	5.0	0.0	0.0
2841538	0.0	2.0	0.0
141272	0.0	1.0	0.0
922584	2.0	1.0	0.0
334656	0.0	1.0	0.0
155600	4.0	0.0	0.0
182418	27.0	34.0	45.0
842559	87.0	0.0	2.0
806566	6.0	2517.0	909.0
525199	0.0	2.0	5.0
589155	0.0	1.0	2.0
593544	0.0	15.0	9.0
153733	2.0	2.0	2.0
276484	1.0	0.0	0.0
309894	0.0	1.0	0.0
592367	0.0	2.0	0.0
559204	1.0	0.0	0.0
100054	1.0	0.0	0.0
824826	1.0	3.0	16.0
4334055	3.0	3.0	0.0
186392	0.0	1.0	0.0
928776	0.0	0.0	2.0
632387	0.0	0.0	1.0
627734	3.0	13.0	32.0
372348	2.0	0.0	0.0
330951	3.0	0.0	3.0
816760	0.0	1.0	0.0
500138	0.0	1.0	0.0
772368	8.0	2.0	4.0
153593	0.0	1.0	0.0
2016098	0.0	1.0	0.0
152864	0.0	4.0	0.0
554336	0.0	1.0	1.0
1126488	0.0	0.0	2.0
73679	0.0	5.0	1.0
4400426	0.0	1.0	0.0
1058954	0.0	2.0	0.0
2757689	0.0	1.0	1.0
4079463	0.0	1.0	0.0
1009440	74.0	1.0	1.0
515695	0.0	0.0	1.0
821625	7.0	13.0	17.0
248472	4.0	0.0	0.0
362501	1.0	0.0	0.0
10699	1.0	0.0	1.0
1083037	0.0	2.0	0.0
846482	0.0	2.0	0.0
7958	0.0	2.0	0.0
1112713	0.0	131.0	25.0
653007	121.0	2.0	12.0
639729	0.0	5.0	3.0
358439	0.0	1.0	0.0
139064	0.0	0.0	1.0
329244	0.0	10.0	2.0
762092	5.0	552.0	84.0
754778	1.0	1.0	0.0
569550	0.0	1.0	2.0
790384	0.0	2.0	0.0
4336414	1.0	1.0	0.0
4202226	0.0	1.0	0.0
9562	0.0	1.0	0.0
251280	0.0	0.0	1.0
745417	3.0	9.0	18.0
826836	6.0	31.0	55.0
4347733	2.0	0.0	0.0
345111	0.0	9.0	0.0
567533	0.0	1.0	1.0
110392	18.0	6.0	0.0
538962	5.0	40.0	3.0
1049387	0.0	0.0	1.0
752354	0.0	1.0	0.0
254744	28.0	6.0	8.0
714231	1.0	0.0	0.0
48692	2.0	188.0	115.0
682601	0.0	15.0	7.0
4384016	0.0	9.0	0.0
62732	71.0	7.0	170.0
4156017	0.0	131.0	86.0
612227	0.0	1.0	0.0
4388776	0.0	3.0	0.0
4412549	1.0	0.0	0.0
357028	0.0	1.0	0.0
24111	0.0	6.0	4.0
521463	0.0	3.0	0.0
820243	4.0	42.0	5.0
829	0.0	1.0	0.0
141702	0.0	5.0	1.0
703266	0.0	15.0	23.0
176735	0.0	1.0	0.0
1126866	0.0	5.0	0.0
708214	1.0	0.0	2.0
512654	0.0	1.0	0.0
562400	0.0	6.0	4.0
3322007	0.0	3.0	1.0
626739	3.0	9.0	3.0
243185	3.0	0.0	0.0
3025389	8.0	0.0	0.0
369183	0.0	2.0	0.0
584405	0.0	0.0	1.0
563764	0.0	1.0	0.0
694262	0.0	1.0	0.0
827702	0.0	17.0	5.0
564103	0.0	0.0	1.0
14200	0.0	7.0	0.0
667277	0.0	0.0	15.0
271116	0.0	7.0	15.0
187706	0.0	1.0	0.0
1140859	0.0	0.0	1.0
539567	0.0	12.0	0.0
14199	0.0	12.0	0.0
1141679	0.0	1.0	0.0
2373126	0.0	0.0	1.0
4461415	2.0	0.0	1.0
155859	2.0	1.0	0.0
1120160	0.0	0.0	1.0
156616	0.0	1.0	0.0
1576802	1.0	10.0	4.0
1113280	2.0	0.0	0.0
536667	0.0	1.0	0.0
528753	0.0	9.0	4.0
1062061	0.0	7.0	1.0
264229	0.0	1.0	0.0
310886	0.0	1.0	0.0
142606	1.0	9.0	3.0
583561	0.0	8.0	4.0
2038446	7.0	0.0	0.0
584241	0.0	1.0	0.0
3504555	18.0	14.0	11.0
156986	0.0	1.0	0.0
849118	4.0	50.0	87.0
814510	0.0	14.0	4.0
4355551	2.0	6.0	2.0
563456	0.0	1.0	1.0
656520	21.0	4.0	16.0
108469	0.0	1.0	0.0
1148045	3.0	4.0	4.0
564587	78.0	2.0	8.0
720353	0.0	0.0	1.0
353491	0.0	1.0	0.0
704462	1.0	4.0	0.0
1141218	0.0	4.0	4.0
560293	0.0	6.0	3.0
540746	8.0	37.0	39.0
4480305	1.0	0.0	0.0
684785	0.0	1.0	7.0
66945	0.0	2.0	0.0
3217643	0.0	1.0	0.0
66942	0.0	9.0	5.0
4468125	0.0	1.0	2.0
4436051	0.0	1.0	0.0
401193	12.0	4.0	11.0
1011361	4.0	1.0	4.0
621303	5.0	3.0	1.0
180489	2.0	0.0	0.0
188142	0.0	1.0	0.0
1029949	0.0	2.0	0.0
532484	0.0	1.0	0.0
564806	21.0	0.0	0.0
573413	0.0	1.0	0.0
541340	1.0	2.0	0.0
387053	227.0	0.0	0.0
214422	0.0	5.0	3.0
4421301	0.0	101.0	21.0
103390	1.0	1.0	0.0
224212	3.0	2.0	0.0
3190440	0.0	8.0	4.0
4442387	0.0	1.0	0.0
91087	0.0	0.0	2.0
522120	3.0	9.0	14.0
178852	1.0	0.0	0.0
4296433	0.0	0.0	1.0
1115613	0.0	3.0	0.0
749958	0.0	1.0	1.0
180523	0.0	1.0	0.0
851865	3.0	72.0	1.0
1106362	0.0	1.0	0.0
1084417	0.0	0.0	1.0
979107	6.0	9.0	13.0
837484	0.0	3.0	0.0
543572	2.0	3.0	3.0
543857	0.0	4.0	0.0
1580717	0.0	3.0	0.0
201771	5.0	0.0	5.0
3896028	1.0	0.0	0.0
811257	0.0	0.0	1.0
720741	11.0	57.0	28.0
1131263	1.0	0.0	2.0
811253	46.0	154.0	393.0
764463	0.0	1.0	0.0
312742	1.0	0.0	13.0
566185	0.0	1.0	2.0
4393354	0.0	1.0	0.0
749841	1.0	0.0	0.0
291421	0.0	0.0	1.0
952659	0.0	2.0	4.0
816913	77.0	0.0	7.0
1047077	0.0	1.0	0.0
1047075	0.0	1.0	0.0
558953	2.0	1.0	5.0
406491	0.0	0.0	18.0
624373	0.0	14.0	2.0
144547	0.0	0.0	1.0
1720567	1.0	1.0	1.0
521073	6.0	7.0	28.0
1060029	0.0	13.0	1.0
1082539	0.0	3.0	0.0
279716	0.0	55.0	6.0
4373058	0.0	2.0	0.0
881104	0.0	7.0	2.0
266544	1.0	0.0	6.0
4438565	5.0	19.0	42.0
355334	0.0	0.0	1.0
816596	0.0	1.0	0.0
4323661	0.0	0.0	1.0
737337	522.0	0.0	0.0
843307	28.0	0.0	5.0
558839	0.0	2.0	0.0
3312256	0.0	0.0	1.0
140281	136.0	118.0	49.0
576076	0.0	1.0	0.0
261663	0.0	1.0	1.0
1074373	0.0	1.0	0.0
582961	0.0	0.0	5.0
3086260	1.0	8.0	2.0
778470	0.0	1.0	0.0
511006	0.0	0.0	1.0
592957	3.0	0.0	0.0
4312845	0.0	0.0	1.0
811810	10.0	4.0	7.0
975306	1.0	33.0	0.0
143802	0.0	10.0	4.0
2482136	1.0	29.0	9.0
4326152	0.0	0.0	2.0
354334	0.0	1.0	0.0
4364546	0.0	2.0	0.0
286244	0.0	0.0	1.0
527048	0.0	1.0	8.0
4437015	0.0	0.0	1.0
617271	0.0	1.0	1.0
554968	3.0	0.0	1.0
4345850	1.0	1.0	0.0
813418	6.0	1.0	2.0
4476862	0.0	3.0	1.0
4103317	1.0	0.0	0.0
4407397	0.0	1.0	1.0
141244	1.0	0.0	0.0
259094	0.0	3.0	3.0
261405	41.0	277.0	70.0
572351	0.0	0.0	1.0
3946926	0.0	32.0	0.0
562181	43.0	10.0	25.0
499851	0.0	0.0	1.0
4432675	2.0	12.0	2.0
889025	0.0	2.0	0.0
586655	33.0	14.0	12.0
545662	4.0	0.0	0.0
258308	0.0	0.0	203.0
809921	1.0	0.0	0.0
2841529	0.0	7.0	12.0
308558	1.0	1.0	1.0
3796804	1.0	0.0	0.0
348703	0.0	2.0	0.0
3951715	0.0	15.0	8.0
235791	0.0	18.0	7.0
4312029	0.0	2.0	0.0
2636449	1.0	0.0	0.0
4396361	0.0	0.0	1.0
579451	0.0	0.0	1.0
488662	0.0	1.0	0.0
703741	11.0	555.0	0.0
550484	233.0	46.0	950.0
4575	1.0	1.0	3.0
2330148	0.0	3.0	0.0
346925	0.0	0.0	2.0
542068	2.0	21.0	7.0
668268	0.0	0.0	1.0
202863	0.0	4.0	2.0
558499	0.0	13.0	8.0
530377	9.0	1.0	2.0
741097	0.0	111.0	14.0
558264	45.0	5.0	8.0
898468	2.0	9.0	25.0
166099	0.0	0.0	1.0
3897817	5.0	5.0	1.0
809628	0.0	1.0	0.0
139278	0.0	1.0	0.0
162379	1.0	3.0	0.0
4300917	1.0	2.0	3.0
3829957	2.0	1.0	0.0
515016	0.0	8.0	0.0
581056	0.0	0.0	1.0
552425	1.0	4.0	2.0
250586	0.0	1.0	0.0
588520	0.0	0.0	1.0
764734	0.0	1.0	0.0
4393622	3.0	0.0	4.0
929901	0.0	0.0	1.0
4338798	0.0	1.0	3.0
1142981	158.0	2.0	5.0
4388340	1.0	0.0	0.0
968675	0.0	1.0	0.0
805996	0.0	6.0	14.0
2707	0.0	1.0	0.0
46527	0.0	1.0	0.0
850135	0.0	1.0	1.0
657469	0.0	0.0	7.0
324461	0.0	2.0	1.0
4444048	1.0	0.0	0.0
99384	5.0	1.0	1.0
812847	0.0	18.0	1.0
824713	0.0	1.0	1.0
251050	0.0	0.0	1.0
1138656	9.0	4.0	20.0
199354	0.0	2.0	0.0
139094	0.0	4.0	2.0
531374	0.0	1.0	1.0
365891	0.0	1.0	0.0
790312	0.0	1.0	0.0
588637	0.0	0.0	75.0
235262	0.0	2.0	0.0
1637544	0.0	7.0	3.0
336559	0.0	5.0	0.0
578293	0.0	1.0	0.0
42970	0.0	0.0	1.0
4473154	0.0	1.0	2.0
708680	0.0	22.0	1.0
1126769	0.0	1.0	0.0
102321	0.0	1.0	0.0
202466	0.0	0.0	1.0
524442	0.0	0.0	1.0
801760	0.0	0.0	1.0
153307	0.0	25.0	4.0
153304	0.0	1.0	2.0
349291	0.0	0.0	1.0
4311005	0.0	1.0	0.0
197537	2.0	1.0	0.0
2355543	0.0	0.0	1.0
714202	0.0	0.0	1.0
1134089	0.0	0.0	2.0
656307	1.0	1.0	1.0
763362	0.0	1.0	0.0
347529	0.0	0.0	1.0
362997	0.0	3.0	0.0
537686	0.0	5.0	1.0
278891	4.0	0.0	0.0
1967053	0.0	0.0	1.0
568118	0.0	148.0	1.0
254116	0.0	2.0	1.0
232365	0.0	1.0	0.0
1118468	0.0	6.0	4.0
412392	0.0	1.0	1.0
743633	0.0	5.0	1.0
199647	1.0	22.0	3.0
826624	0.0	1.0	0.0
4442662	0.0	29.0	24.0
264949	0.0	53.0	4.0
731070	0.0	1.0	0.0
580223	1.0	0.0	1.0
539774	0.0	1.0	4.0
676319	0.0	1.0	0.0
323954	0.0	1.0	5.0
368849	0.0	2.0	0.0
58376	1.0	0.0	0.0
836055	1.0	3.0	4.0
611460	85.0	4.0	20.0
591709	2.0	4.0	25.0
1141669	0.0	0.0	1.0
539570	1.0	0.0	0.0
4335851	0.0	1.0	0.0
645617	0.0	0.0	4.0
2976060	3.0	3.0	3.0
1720	0.0	4.0	1.0
542842	0.0	1.0	0.0
846477	0.0	2.0	0.0
195123	14.0	1.0	0.0
331234	0.0	0.0	1.0
4462474	0.0	4.0	1.0
264236	0.0	0.0	31.0
2785331	0.0	1.0	0.0
584500	0.0	5.0	0.0
142411	0.0	1.0	0.0
558981	0.0	1.0	0.0
518872	0.0	2.0	1.0
242669	19.0	0.0	1.0
275285	0.0	16.0	4.0
148843	13.0	0.0	25.0
4041622	68.0	1.0	0.0
538223	0.0	1.0	0.0
701221	5.0	10.0	0.0
108413	1.0	5.0	15.0
316335	0.0	0.0	1.0
353791	0.0	1.0	0.0
785565	0.0	5.0	2.0
94910	13.0	7.0	24.0
288521	1.0	1.0	0.0
72957	0.0	0.0	1.0
143093	4.0	0.0	0.0
208621	6.0	6.0	6.0
62664	53.0	0.0	5.0
546434	0.0	1.0	0.0
584437	0.0	2.0	0.0
808623	0.0	1.0	1.0
263658	0.0	0.0	1.0
524891	0.0	4.0	0.0
470382	0.0	1.0	0.0
771767	0.0	5.0	0.0
66932	0.0	1.0	0.0
849761	0.0	0.0	1.0
188150	2.0	8.0	4.0
238317	13.0	3.0	14.0
2354411	0.0	1.0	1.0
843826	0.0	0.0	1.0
4322380	0.0	1.0	0.0
526490	0.0	1.0	1.0
779156	0.0	1.0	0.0
343608	0.0	1.0	0.0
150935	0.0	2.0	1.0
4045626	11.0	15.0	8.0
563741	196.0	0.0	9.0
361170	0.0	3.0	0.0
822702	0.0	1.0	0.0
356052	0.0	1.0	0.0
557842	1.0	0.0	0.0
550814	1.0	0.0	0.0
851049	36.0	0.0	0.0
1814864	0.0	1.0	0.0
353155	0.0	1.0	0.0
4330793	3.0	0.0	1.0
4413510	1.0	85.0	63.0
822386	0.0	2.0	1.0
606927	0.0	2.0	1.0
2026051	0.0	3.0	0.0
226885	0.0	1.0	0.0
541396	0.0	1.0	0.0
838192	0.0	2.0	0.0
318318	1.0	1.0	1.0
590168	0.0	1.0	0.0
72449	0.0	3.0	2.0
1622500	0.0	0.0	2.0
730437	0.0	1.0	0.0
4462378	0.0	0.0	1.0
147607	1.0	0.0	0.0
4378763	0.0	1.0	1.0
574266	1.0	1.0	1.0
1111636	0.0	3.0	1.0
589852	0.0	1.0	0.0
4364153	1.0	0.0	0.0
1011712	1.0	1.0	1.0
1108275	3.0	169.0	34.0
326136	0.0	1.0	0.0
816960	3.0	0.0	6.0
4308371	1.0	0.0	0.0
108328	0.0	1.0	0.0
570622	0.0	26.0	5.0
558943	0.0	1.0	0.0
577123	0.0	27.0	14.0
907246	0.0	0.0	2.0
308707	0.0	1.0	0.0
4385224	0.0	0.0	2.0
4385991	0.0	3.0	1.0
234307	0.0	5.0	4.0
352192	0.0	0.0	1.0
338517	0.0	0.0	1.0
338222	0.0	2.0	0.0
2114047	1.0	0.0	0.0
251481	0.0	0.0	1.0
593016	6.0	3.0	8.0
757998	0.0	1.0	0.0
1129499	0.0	0.0	1.0
254469	0.0	1.0	0.0
498063	0.0	4.0	0.0
4454032	82.0	0.0	7.0
4465472	4.0	0.0	0.0
4408439	2.0	0.0	3.0
74679	0.0	4.0	1.0
259315	18.0	0.0	3.0
248577	0.0	2.0	1.0
103538	2.0	0.0	0.0
215963	1.0	0.0	0.0
719367	0.0	6.0	5.0
2324087	2.0	0.0	0.0
279569	0.0	0.0	2.0
309940	37.0	30.0	5.0
4369354	0.0	7.0	2.0
868849	17.0	2.0	2.0
819168	0.0	0.0	1.0
213394	0.0	1.0	0.0
73954	0.0	0.0	1.0
576442	0.0	16.0	1.0
4375286	1.0	0.0	0.0
1097359	3.0	6.0	71.0
350105	0.0	0.0	1.0
839556	0.0	1.0	0.0
741393	29.0	123.0	99.0
4345821	13.0	0.0	0.0
966828	0.0	1.0	0.0
878104	0.0	1.0	0.0
576629	0.0	0.0	1.0
140382	63.0	0.0	0.0
548999	0.0	0.0	1.0
77675	0.0	0.0	1.0
3265593	1.0	15.0	2.0
240690	5.0	1.0	0.0
300387	0.0	1.0	0.0
545476	0.0	1.0	0.0
1716534	0.0	1.0	2.0
543886	0.0	1.0	4.0
590426	0.0	2.0	1.0
890056	129.0	1.0	4.0
620319	0.0	1.0	0.0
561885	0.0	0.0	1.0
2591420	2.0	0.0	0.0
92016	0.0	0.0	1.0
3271407	6.0	9.0	13.0
581938	14.0	17.0	19.0
832619	0.0	5.0	2.0
4345912	3.0	0.0	1.0
205063	6.0	51.0	25.0
81485	0.0	2.0	2.0
1105814	2.0	19.0	29.0
792865	11.0	5.0	4.0
235789	0.0	0.0	1.0
879612	0.0	72.0	8.0
1068936	0.0	1.0	0.0
97627	0.0	0.0	2.0
780083	3.0	1.0	0.0
199293	0.0	1.0	0.0
789659	1.0	0.0	1.0
332856	0.0	1.0	1.0
224825	0.0	2.0	0.0
833845	1.0	0.0	0.0
208026	3.0	3.0	4.0
346938	0.0	1.0	0.0
754088	1.0	2.0	9.0
4343531	2.0	2.0	0.0
4416156	6.0	155.0	84.0
759013	1.0	1.0	2.0
574121	0.0	0.0	3.0
937372	0.0	11.0	3.0
281015	0.0	1.0	0.0
759855	0.0	1.0	0.0
646677	2.0	7.0	2.0
210046	0.0	1.0	0.0
4451980	0.0	1.0	1.0
2193695	0.0	1.0	0.0
633838	0.0	9.0	2.0
4375734	1.0	1.0	0.0
166869	1.0	0.0	0.0
758877	0.0	5.0	4.0
559328	10.0	30.0	40.0
322962	0.0	3.0	0.0
312863	1.0	1.0	1.0
4387378	0.0	12.0	0.0
564600	0.0	1.0	2.0
559935	0.0	9.0	8.0
347763	0.0	1.0	0.0
821644	2.0	63.0	113.0
790545	0.0	1.0	0.0
99570	4.0	1.0	1.0
801192	10.0	0.0	0.0
236786	4.0	0.0	0.0
817230	0.0	0.0	50.0
260742	8.0	754.0	362.0
522420	0.0	2.0	0.0
572750	3.0	1.0	4.0
2342682	0.0	2.0	2.0
550146	2.0	39.0	32.0
576501	0.0	2.0	0.0
113289	0.0	0.0	1.0
7792	834.0	1.0	37.0
246575	0.0	0.0	4.0
4422913	0.0	2.0	3.0
509721	0.0	7.0	2.0
547416	7.0	1.0	16.0
4407900	0.0	3.0	3.0
4482278	0.0	3.0	2.0
819757	0.0	1.0	1.0
2225056	78.0	282.0	174.0
3246138	2.0	0.0	1.0
4396596	0.0	1.0	0.0
623250	1.0	6.0	1.0
536678	0.0	1.0	1.0
362450	0.0	2.0	2.0
349891	5.0	0.0	0.0
3538707	0.0	6.0	1.0
4403654	10.0	10.0	7.0
974797	0.0	1.0	0.0
1779302	0.0	0.0	1.0
2049561	6.0	0.0	2.0
609008	0.0	3.0	3.0
1130679	1.0	0.0	0.0
573976	2.0	6.0	3.0
564748	0.0	1.0	0.0
269781	2.0	2.0	7.0
883748	0.0	0.0	1.0
357002	0.0	2.0	0.0
571136	3.0	9.0	9.0
160300	0.0	0.0	1.0
2654263	0.0	1.0	0.0
338992	0.0	1.0	0.0
827497	9.0	0.0	0.0
256276	0.0	1.0	0.0
1129325	0.0	220.0	45.0
278399	0.0	1.0	0.0
172090	1.0	385.0	113.0
1129894	1034.0	1.0	1.0
575116	0.0	0.0	1.0
1118819	0.0	3.0	0.0
813944	0.0	3.0	0.0
683124	0.0	1.0	0.0
556795	0.0	3.0	0.0
578615	0.0	3.0	0.0
309713	0.0	1.0	0.0
4297868	0.0	9.0	1.0
53331	0.0	1.0	1.0
291090	33.0	0.0	0.0
210269	0.0	2.0	0.0
583185	0.0	0.0	4.0
357582	54.0	3.0	0.0
4443276	0.0	0.0	1.0
41059	7.0	19.0	11.0
2209139	35.0	1.0	2.0
232551	1.0	0.0	0.0
335550	3.0	0.0	0.0
1569332	14.0	68.0	46.0
1569330	3.0	2.0	1.0
1140833	1.0	0.0	0.0
701485	0.0	139.0	27.0
2134421	0.0	52.0	18.0
547085	0.0	2.0	3.0
533824	0.0	68.0	10.0
798097	0.0	0.0	4.0
771023	0.0	2.0	1.0
864304	1.0	0.0	0.0
1104566	3.0	0.0	1.0
339015	25.0	4.0	7.0
554498	1.0	25.0	14.0
332042	0.0	0.0	1.0
339013	2.0	1.0	0.0
528731	18.0	0.0	1.0
1076587	0.0	1.0	0.0
563957	0.0	4.0	0.0
966231	0.0	1.0	0.0
4354582	0.0	1.0	0.0
4372434	0.0	1.0	0.0
812899	0.0	5.0	0.0
1139336	0.0	0.0	1.0
4248036	0.0	2.0	0.0
193191	0.0	1.0	0.0
566856	3.0	1.0	14.0
529067	0.0	2.0	1.0
4300732	0.0	1.0	0.0
275296	1.0	0.0	0.0
583233	0.0	0.0	1.0
169515	0.0	2.0	0.0
672144	0.0	0.0	1.0
830545	0.0	1.0	0.0
274500	0.0	0.0	3.0
564638	4.0	0.0	1.0
225569	0.0	0.0	2.0
275053	0.0	0.0	1.0
685193	0.0	0.0	1.0
610655	0.0	1.0	0.0
288552	0.0	1.0	0.0
855118	0.0	9.0	0.0
2189086	0.0	1.0	1.0
268436	11.0	0.0	2.0
3952120	636.0	1.0	179.0
1111294	5.0	20.0	3.0
332595	0.0	1.0	3.0
664955	0.0	37.0	36.0
4106309	0.0	0.0	4.0
543416	5.0	0.0	1.0
2972179	0.0	1.0	0.0
40791	0.0	1.0	1.0
778304	0.0	11.0	1.0
617995	9.0	0.0	6.0
370425	0.0	1.0	1.0
4397763	1.0	1.0	3.0
258075	0.0	17.0	9.0
4311960	0.0	9.0	0.0
1060353	0.0	2.0	0.0
224766	0.0	4.0	0.0
876170	0.0	67.0	19.0
817574	0.0	2.0	0.0
773008	0.0	1.0	0.0
940737	1.0	16.0	13.0
136683	1.0	0.0	0.0
161169	5.0	27.0	57.0
1956547	0.0	1.0	0.0
231550	0.0	3.0	1.0
108084	0.0	0.0	1.0
245610	0.0	1.0	1.0
823486	10.0	0.0	1.0
208927	0.0	1.0	0.0
1115183	0.0	0.0	1.0
245614	0.0	1.0	0.0
586984	51.0	10.0	139.0
804655	1.0	0.0	0.0
372958	0.0	1.0	2.0
4418165	1.0	0.0	1.0
68844	0.0	1.0	0.0
111105	0.0	0.0	1.0
529264	0.0	1.0	0.0
388763	0.0	0.0	259.0
617833	0.0	1.0	0.0
212634	0.0	1.0	0.0
560147	0.0	3.0	0.0
91972	24.0	51.0	486.0
738230	6.0	8.0	42.0
222861	0.0	3.0	0.0
549394	0.0	5.0	0.0
4322648	2.0	0.0	0.0
561430	59.0	350.0	115.0
1123167	0.0	0.0	1.0
549557	0.0	1.0	0.0
4393554	1.0	0.0	0.0
585170	0.0	4.0	1.0
3926677	0.0	0.0	2.0
1108205	0.0	0.0	1.0
522482	3.0	0.0	0.0
70100	0.0	0.0	2.0
360547	0.0	11.0	5.0
4319691	0.0	13.0	15.0
748715	0.0	5.0	1.0
1860111	0.0	1.0	0.0
748636	0.0	1.0	0.0
258785	1.0	1.0	0.0
108525	0.0	1.0	0.0
4460740	0.0	8.0	5.0
4354593	0.0	3.0	0.0
809315	0.0	20.0	9.0
613116	0.0	1.0	0.0
816371	0.0	0.0	1.0
366781	0.0	1.0	0.0
4323609	0.0	2.0	0.0
679970	0.0	4.0	2.0
1102294	4.0	0.0	0.0
174842	4.0	0.0	0.0
369555	0.0	1.0	0.0
533787	25.0	90.0	184.0
3475269	3.0	0.0	0.0
840949	9.0	7.0	6.0
3756823	0.0	1.0	1.0
758418	2.0	2.0	4.0
306641	1.0	0.0	0.0
674655	0.0	0.0	1.0
624227	0.0	72.0	33.0
1000062	2.0	5.0	0.0
688133	0.0	0.0	1.0
699855	0.0	1.0	0.0
258099	0.0	1.0	0.0
4306816	9.0	0.0	2.0
662734	0.0	1.0	0.0
