	chrom	start	end	geneid	genename	gains	losses
51547	6_cox_hap2	4266465	4272158	NM_002800	PSMB9	0	0
51548	6_cox_hap2	4306476	4316060	NR_037177	LOC100294145	0	0
51549	6_cox_hap2	4306476	4316060	NR_037178	LOC100294145	0	0
51550	6_cox_hap2	4346929	4353371	NM_002118	HLA-DMB	0	0
51551	6_cox_hap2	4360916	4365428	NM_006120	HLA-DMA	0	0
51552	6_cox_hap2	4380974	4393826	NM_005104	BRD2	0	0
51553	6_cox_hap2	4383202	4393826	NM_001113182	BRD2	0	0
51554	6_cox_hap2	4383202	4393826	NM_001291986	BRD2	0	0
51555	6_cox_hap2	4383909	4393826	NM_001199455	BRD2	0	0
51556	6_cox_hap2	4385398	4393826	NM_001199456	BRD2	0	0
51557	6_cox_hap2	4416456	4421886	NM_002119	HLA-DOA	0	0
51558	6_cox_hap2	4476525	4485634	NM_033554	HLA-DPA1	0	0
51559	6_cox_hap2	4476525	4492734	NM_001242525	HLA-DPA1	0	0
51560	6_cox_hap2	4476525	4492734	NM_001242524	HLA-DPA1	0	0
51561	6_cox_hap2	4487882	4501576	NM_002121	HLA-DPB1	0	0
51562	6_cox_hap2	4524392	4540678	NR_001435	HLA-DPB2	0	0
51563	6_cox_hap2	4574305	4604081	NM_080680	COL11A2	0	0
51564	6_cox_hap2	4574305	4604081	NM_080679	COL11A2	0	0
51565	6_cox_hap2	4574305	4604081	NM_080681	COL11A2	0	0
51566	6_cox_hap2	4598057	4604081	NM_001163771	COL11A2	0	0
51567	6_cox_hap2	4605197	4612307	NM_021976	RXRB	0	0
51568	6_cox_hap2	4605197	4612307	NM_001270401	RXRB	0	0
51569	6_cox_hap2	4605197	4612464	NM_001291989	RXRB	0	0
51570	6_cox_hap2	4612436	4616048	NM_001077516	SLC39A7	0	0
51571	6_cox_hap2	4612436	4616048	NM_006979	SLC39A7	0	0
51572	6_cox_hap2	4612436	4616048	NM_001288777	SLC39A7	0	0
51573	6_cox_hap2	4616247	4618438	NM_014234	HSD17B8	0	0
51574	6_cox_hap2	4619441	4619551	NR_029633	MIR219A1	0	0
51575	6_cox_hap2	4620115	4624329	NM_002931	RING1	0	0
51576	6_cox_hap2	4661138	4666493	NR_044997	HCG25	0	0
51577	6_cox_hap2	4661874	4683552	NM_001289176	VPS52	0	0
51578	6_cox_hap2	4661874	4683552	NM_001289175	VPS52	0	0
51579	6_cox_hap2	4661874	4683552	NM_022553	VPS52	0	0
51580	6_cox_hap2	4661874	4683552	NM_001289174	VPS52	0	0
51581	6_cox_hap2	4683661	4688091	NM_022551	RPS18	0	0
51582	6_cox_hap2	4688726	4690412	NM_003782	B3GALT4	0	0
51583	6_cox_hap2	4690689	4701118	NM_005452	WDR46	0	0
51584	6_cox_hap2	4690689	4701118	NM_001164267	WDR46	0	0
51585	6_cox_hap2	4698817	4698880	NR_106933	MIR6873	0	0
51586	6_cox_hap2	4701187	4702525	NM_001265595	PFDN6	0	0
51587	6_cox_hap2	4701187	4702525	NM_001265596	PFDN6	0	0
51588	6_cox_hap2	4701187	4702525	NM_014260	PFDN6	0	0
51589	6_cox_hap2	4701225	4702525	NM_001185181	PFDN6	0	0
51590	6_cox_hap2	4701835	4701916	NR_106892	MIR6834	0	0
51591	6_cox_hap2	4703244	4710979	NM_004761	RGL2	0	0
51592	6_cox_hap2	4703244	4710979	NM_001243738	RGL2	0	0
51593	6_cox_hap2	4711285	4725976	NM_003190	TAPBP	0	0
51594	6_cox_hap2	4711285	4725976	NM_172209	TAPBP	0	0
51595	6_cox_hap2	4715232	4725976	NM_172208	TAPBP	0	0
51596	6_cox_hap2	4725993	4729534	NM_001145338	ZBTB22	0	0
51597	6_cox_hap2	4725993	4729327	NM_005453	ZBTB22	0	0
51598	6_cox_hap2	4729256	4729276	NR_031600	MIR1234	0	0
51599	6_cox_hap2	4730148	4734611	NM_001350	DAXX	0	0
51600	6_cox_hap2	4730148	4734611	NM_001141969	DAXX	0	0
51601	6_cox_hap2	4730148	4734611	NM_001141970	DAXX	0	0
51602	6_cox_hap2	4730148	4734611	NM_001254717	DAXX	0	0
51603	6_dbb_hap3	130811	134864	NR_033379	LOC401242	0	0
51604	6_dbb_hap3	266004	276448	NM_001010877	ZNF311	0	0
51605	6_dbb_hap3	307208	347926	NR_125387	LOC100129636	0	0
51606	6_dbb_hap3	315400	316363	NM_030903	OR2W1	0	0
51607	6_dbb_hap3	357393	358499	NM_001005226	OR2B3	0	0
51608	6_dbb_hap3	382996	384071	NM_001005216	OR2J3	0	0
51609	6_dbb_hap3	444725	445766	NM_030905	OR2J2	0	0
51610	6_dbb_hap3	577917	578883	NM_030946	OR14J1	0	0
51611	6_dbb_hap3	644655	646524	NM_030959	OR12D3	0	0
51612	6_dbb_hap3	667732	668765	NM_013936	OR12D2	0	0
51613	6_dbb_hap3	696616	698845	NM_013937	OR11A1	0	0
51614	6_dbb_hap3	711045	712084	NM_013941	OR10C1	0	0
51615	6_dbb_hap3	729560	735430	NM_030883	OR2H1	0	0
51616	6_dbb_hap3	757873	759010	NM_052967	MAS1L	0	0
51617	6_dbb_hap3	800517	804680	NR_037181	LINC01015	0	0
51618	6_dbb_hap3	800517	804680	NR_037179	LINC01015	0	0
51619	6_dbb_hap3	800517	804680	NR_037180	LINC01015	0	0
51620	6_dbb_hap3	826739	831053	NM_006398	UBD	0	0
51621	6_dbb_hap3	853385	853462	NR_003049	SNORD32B	0	0
51622	6_dbb_hap3	859039	860102	NM_007160	OR2H2	0	0
51623	6_dbb_hap3	873361	904320	NM_001470	GABBR1	0	0
51624	6_dbb_hap3	873361	904320	NM_021904	GABBR1	0	0
51625	6_dbb_hap3	873361	899363	NM_021903	GABBR1	0	0
51626	6_dbb_hap3	928110	943503	NM_001008228	MOG	0	0
51627	6_dbb_hap3	928110	943503	NM_001170418	MOG	0	0
51628	6_dbb_hap3	928110	943503	NM_001008229	MOG	0	0
51629	6_dbb_hap3	928110	943503	NM_002433	MOG	0	0
51630	6_dbb_hap3	928110	943503	NM_206811	MOG	0	0
51631	6_dbb_hap3	928110	943503	NM_206809	MOG	0	0
51632	6_dbb_hap3	928110	943503	NM_206810	MOG	0	0
51633	6_dbb_hap3	928110	943503	NM_206812	MOG	0	0
51634	6_dbb_hap3	928110	943503	NM_206814	MOG	0	0
51635	6_dbb_hap3	943522	948287	NM_001109809	ZFP57	0	0
51636	6_dbb_hap3	991998	995185	NM_001098478	HLA-F	0	0
51637	6_dbb_hap3	991998	995957	NM_001098479	HLA-F	0	0
51638	6_dbb_hap3	991998	995185	NM_018950	HLA-F	0	0
51639	6_dbb_hap3	995261	1017704	NR_026973	HLA-F-AS1	0	0
51640	6_dbb_hap3	995261	1017704	NR_026972	HLA-F-AS1	0	0
51641	6_dbb_hap3	1019458	1019801	NR_001590	IFITM4P	0	0
51642	6_dbb_hap3	1059600	1061643	NR_002139	HCG4	0	0
51643	6_dbb_hap3	1060475	1066207	NM_001207043	LOC554223	0	0
51644	6_dbb_hap3	1095376	1099520	NM_002127	HLA-G	0	0
51645	6_dbb_hap3	1150552	1153861	NR_001434	HLA-H	0	0
51646	6_dbb_hap3	1187370	1189952	NR_001317	HCG4B	0	0
51647	6_dbb_hap3	1203607	1207037	NM_001242758	HLA-A	0	0
51648	6_dbb_hap3	1203607	1207037	NM_002116	HLA-A	0	0
51649	6_dbb_hap3	1236225	1239512	NR_028032	HCG9	0	0
51650	6_dbb_hap3	1262133	1322691	NR_026751	ZNRD1-AS1	0	0
51651	6_dbb_hap3	1267090	1271076	NR_024240	HLA-J	0	0
51652	6_dbb_hap3	1273220	1275061	NR_103542	HCG8	0	0
51653	6_dbb_hap3	1322746	1326410	NM_170783	ZNRD1	0	0
51654	6_dbb_hap3	1322746	1326410	NM_014596	ZNRD1	0	0
51655	6_dbb_hap3	1322746	1326410	NR_103864	ZNRD1	0	0
51656	6_dbb_hap3	1322746	1326410	NM_001278785	ZNRD1	0	0
51657	6_dbb_hap3	1322746	1326410	NM_001278786	ZNRD1	0	0
51658	6_dbb_hap3	1328655	1331832	NM_021959	PPP1R11	0	0
51659	6_dbb_hap3	1331766	1337350	NM_170769	RNF39	0	0
51660	6_dbb_hap3	1331766	1337352	NM_025236	RNF39	0	0
51661	6_dbb_hap3	1364398	1374585	NM_007028	TRIM31	0	0
51662	6_dbb_hap3	1366741	1376219	NR_126470	TRIM31-AS1	0	0
51663	6_dbb_hap3	1397610	1410237	NM_001286633	TRIM40	0	0
51664	6_dbb_hap3	1398235	1410237	NM_138700	TRIM40	0	0
51665	6_dbb_hap3	1413448	1422435	NM_052828	TRIM10	0	0
51666	6_dbb_hap3	1413448	1422435	NM_006778	TRIM10	0	0
51667	6_dbb_hap3	1424691	1434182	NM_033229	TRIM15	0	0
51668	6_dbb_hap3	1445911	1474955	NM_001242783	TRIM26	0	0
51669	6_dbb_hap3	1445911	1474955	NM_003449	TRIM26	0	0
51670	6_dbb_hap3	1495493	1587559	NR_052012	HCG17	0	0
51671	6_dbb_hap3	1521015	1528405	NR_027822	HLA-L	0	0
51672	6_dbb_hap3	1522953	1522994	NR_106951	MIR6891	0	0
51673	6_dbb_hap3	1548842	1588581	NR_102327	HCG18	0	0
51674	6_dbb_hap3	1548842	1588581	NR_024053	HCG18	0	0
51675	6_dbb_hap3	1548842	1588581	NR_024052	HCG18	0	0
51676	6_dbb_hap3	1548842	1588581	NR_102326	HCG18	0	0
51677	6_dbb_hap3	1588268	1605160	NM_021253	TRIM39	0	0
51678	6_dbb_hap3	1588655	1605160	NM_172016	TRIM39	0	0
51679	6_dbb_hap3	1590736	1608289	NM_001199119	TRIM39-RPP21	0	0
51680	6_dbb_hap3	1606559	1608289	NM_001199121	RPP21	0	0
51681	6_dbb_hap3	1606559	1608289	NM_001199120	RPP21	0	0
51682	6_dbb_hap3	1606559	1608289	NM_024839	RPP21	0	0
51683	6_dbb_hap3	1750822	1755622	NM_005516	HLA-E	0	0
51684	6_dbb_hap3	1802785	1819003	NM_005275	GNL1	0	0
51685	6_dbb_hap3	1818117	1826105	NM_025263	PRR3	0	0
51686	6_dbb_hap3	1818117	1826105	NM_001077497	PRR3	0	0
51687	6_dbb_hap3	1832804	1852944	NM_001025091	ABCF1	0	0
51688	6_dbb_hap3	1832804	1852944	NM_001090	ABCF1	0	0
51689	6_dbb_hap3	1845749	1845835	NR_030615	MIR877	0	0
51690	6_dbb_hap3	1861814	1878722	NM_002714	PPP1R10	0	0
51691	6_dbb_hap3	1861814	1878722	NR_072994	PPP1R10	0	0
51692	6_dbb_hap3	1879123	1887812	NM_014046	MRPS18B	0	0
51693	6_dbb_hap3	1888250	1906085	NM_024909	ATAT1	0	0
51694	6_dbb_hap3	1888252	1906085	NM_001254952	ATAT1	0	0
51695	6_dbb_hap3	1888300	1908235	NM_001031722	ATAT1	0	0
51696	6_dbb_hap3	1908452	1914618	NM_001161376	C6orf136	0	0
51697	6_dbb_hap3	1908452	1914618	NM_001109938	C6orf136	0	0
51698	6_dbb_hap3	1908452	1914618	NM_145029	C6orf136	0	0
51699	6_dbb_hap3	1914526	1934492	NM_003587	DHX16	0	0
51700	6_dbb_hap3	1914526	1934492	NM_001164239	DHX16	0	0
51701	6_dbb_hap3	1937827	1949334	NM_133471	PPP1R18	0	0
51702	6_dbb_hap3	1937827	1948755	NM_001134870	PPP1R18	0	0
51703	6_dbb_hap3	1949485	1952568	NR_073066	NRM	0	0
51704	6_dbb_hap3	1949485	1952568	NR_073065	NRM	0	0
51705	6_dbb_hap3	1949485	1952568	NM_001270707	NRM	0	0
51706	6_dbb_hap3	1949485	1952162	NR_073072	NRM	0	0
51707	6_dbb_hap3	1949485	1952859	NM_007243	NRM	0	0
51708	6_dbb_hap3	1949485	1952568	NM_001270710	NRM	0	0
51709	6_dbb_hap3	1949485	1952568	NM_001270709	NRM	0	0
51710	6_dbb_hap3	1949485	1952568	NM_001270708	NRM	0	0
51711	6_dbb_hap3	1961243	1979117	NM_014641	MDC1	0	0
51712	6_dbb_hap3	1981635	1986861	NM_001293213	TUBB	0	0
51713	6_dbb_hap3	1981635	1986861	NR_120608	TUBB	0	0
51714	6_dbb_hap3	1981635	1986861	NM_178014	TUBB	0	0
51715	6_dbb_hap3	1981635	1986861	NM_001293214	TUBB	0	0
51716	6_dbb_hap3	1982983	1986861	NM_001293216	TUBB	0	0
51717	6_dbb_hap3	1982983	1986861	NM_001293215	TUBB	0	0
51718	6_dbb_hap3	1982983	1986861	NM_001293212	TUBB	0	0
51719	6_dbb_hap3	1989168	2004112	NM_005803	FLOT1	0	0
51720	6_dbb_hap3	2004634	2005986	NM_003897	IER3	0	0
51721	6_dbb_hap3	2074737	2092508	NR_130726	LINC00243	0	0
51722	6_dbb_hap3	2144492	2162051	NM_001297652	DDR1	0	0
51723	6_dbb_hap3	2145962	2162051	NM_001954	DDR1	0	0
51724	6_dbb_hap3	2146416	2162051	NM_001297654	DDR1	0	0
51725	6_dbb_hap3	2146416	2162051	NM_001297653	DDR1	0	0
51726	6_dbb_hap3	2146428	2162051	NM_013993	DDR1	0	0
51727	6_dbb_hap3	2146858	2162051	NM_001202523	DDR1	0	0
51728	6_dbb_hap3	2150566	2162051	NM_001202521	DDR1	0	0
51729	6_dbb_hap3	2150566	2162051	NM_001202522	DDR1	0	0
51730	6_dbb_hap3	2150566	2162051	NM_013994	DDR1	0	0
51731	6_dbb_hap3	2152761	2152851	NR_039783	MIR4640	0	0
51732	6_dbb_hap3	2170088	2175992	NM_001517	GTF2H4	0	0
51733	6_dbb_hap3	2176096	2188360	NM_001167733	VARS2	0	0
51734	6_dbb_hap3	2176096	2188360	NM_020442	VARS2	0	0
51735	6_dbb_hap3	2176219	2188360	NM_001167734	VARS2	0	0
51736	6_dbb_hap3	2193236	2194062	NM_205854	SFTA2	0	0
51737	6_dbb_hap3	2202892	2216112	NM_080870	DPCR1	0	0
51738	6_dbb_hap3	2245595	2250520	NM_001010909	MUC21	0	0
51739	6_dbb_hap3	2245595	2250520	NR_130720	MUC21	0	0
51740	6_dbb_hap3	2267839	2297633	NM_001198815	MUC22	0	0
51741	6_dbb_hap3	2318405	2324835	NR_003948	HCG22	0	0
51742	6_dbb_hap3	2376171	2377504	NM_014070	C6orf15	0	0
51743	6_dbb_hap3	2379779	2405007	NM_014068	PSORS1C1	0	0
51744	6_dbb_hap3	2380036	2385420	NM_001264	CDSN	0	0
51745	6_dbb_hap3	2402448	2404265	NM_014069	PSORS1C2	0	0
51746	6_dbb_hap3	2407345	2422694	NM_001105564	CCHCR1	0	0
51747	6_dbb_hap3	2407345	2422694	NM_001105563	CCHCR1	0	0
51748	6_dbb_hap3	2407345	2423143	NM_019052	CCHCR1	0	0
51749	6_dbb_hap3	2423430	2429116	NM_007109	TCF19	0	0
51750	6_dbb_hap3	2423430	2429116	NM_001077511	TCF19	0	0
51751	6_dbb_hap3	2429237	2435612	NM_002701	POU5F1	0	0
51752	6_dbb_hap3	2429237	2432086	NM_203289	POU5F1	0	0
51753	6_dbb_hap3	2429237	2432086	NM_001285987	POU5F1	0	0
51754	6_dbb_hap3	2429237	2432086	NM_001285986	POU5F1	0	0
51755	6_dbb_hap3	2429237	2432086	NM_001173531	POU5F1	0	0
51756	6_dbb_hap3	2438652	2442818	NR_026816	PSORS1C3	0	0
51757	6_dbb_hap3	2462676	2468882	NR_026791	HCG27	0	0
51758	6_dbb_hap3	2532133	2535511	NM_002117	HLA-C	0	0
51759	6_dbb_hap3	2532133	2535511	NM_001243042	HLA-C	0	0
51760	6_dbb_hap3	2724339	2725519	NR_002812	HCG26	0	0
51761	6_dbb_hap3	2748076	2764495	NM_001289160	MICB	0	0
51762	6_dbb_hap3	2751242	2764495	NM_005931	MICB	0	0
51763	6_dbb_hap3	2751242	2764495	NM_001289161	MICB	0	0
51764	6_dbb_hap3	2782319	2783589	NM_001011700	MCCD1	0	0
51765	6_dbb_hap3	2783576	2795830	NR_037852	DDX39B	0	0
51766	6_dbb_hap3	2783576	2795830	NM_080598	DDX39B	0	0
51767	6_dbb_hap3	2783576	2800199	NR_037853	ATP6V1G2-DDX39B	0	0
51768	6_dbb_hap3	2783576	2795830	NM_004640	DDX39B	0	0
51769	6_dbb_hap3	2789730	2789806	NR_003140	SNORD117	0	0
51770	6_dbb_hap3	2794455	2794533	NR_003065	SNORD84	0	0
51771	6_dbb_hap3	2797805	2800199	NM_001204078	ATP6V1G2	0	0
51772	6_dbb_hap3	2797805	2800199	NM_138282	ATP6V1G2	0	0
51773	6_dbb_hap3	2797805	2800199	NM_130463	ATP6V1G2	0	0
51774	6_dbb_hap3	2800201	2812171	NM_001144963	NFKBIL1	0	0
51775	6_dbb_hap3	2800201	2812171	NM_001144962	NFKBIL1	0	0
51776	6_dbb_hap3	2800925	2812171	NM_005007	NFKBIL1	0	0
51777	6_dbb_hap3	2800925	2812171	NM_001144961	NFKBIL1	0	0
51778	6_dbb_hap3	2825414	2827641	NM_001159740	LTA	0	0
51779	6_dbb_hap3	2825609	2827641	NM_000595	LTA	0	0
51780	6_dbb_hap3	2828884	2831653	NM_000594	TNF	0	0
51781	6_dbb_hap3	2833875	2835743	NM_002341	LTB	0	0
51782	6_dbb_hap3	2833875	2835743	NM_009588	LTB	0	0
51783	6_dbb_hap3	2839498	2842231	NR_029461	LST1	0	0
51784	6_dbb_hap3	2839498	2842231	NM_205839	LST1	0	0
51785	6_dbb_hap3	2839498	2842231	NM_205838	LST1	0	0
51786	6_dbb_hap3	2839498	2842231	NR_029462	LST1	0	0
51787	6_dbb_hap3	2840018	2842231	NM_205837	LST1	0	0
51788	6_dbb_hap3	2840519	2842231	NM_007161	LST1	0	0
51789	6_dbb_hap3	2840519	2842231	NM_001166538	LST1	0	0
51790	6_dbb_hap3	2840519	2842231	NM_205840	LST1	0	0
51791	6_dbb_hap3	2842204	2846307	NM_001145466	NCR3	0	0
51792	6_dbb_hap3	2842204	2846307	NM_147130	NCR3	0	0
51793	6_dbb_hap3	2842595	2846307	NM_001145467	NCR3	0	0
51794	6_dbb_hap3	2868568	2870373	NM_004847	AIF1	0	0
51795	6_dbb_hap3	2868607	2870373	NM_001623	AIF1	0	0
51796	6_dbb_hap3	2869363	2870373	NM_032955	AIF1	0	0
51797	6_dbb_hap3	2874021	2891126	NM_004638	PRRC2A	0	0
51798	6_dbb_hap3	2874021	2891126	NM_080686	PRRC2A	0	0
51799	6_dbb_hap3	2876430	2876562	NR_002971	SNORA38	0	0
51800	6_dbb_hap3	2887135	2887207	NR_106890	MIR6832	0	0
51801	6_dbb_hap3	2892375	2906056	NM_080702	BAG6	0	0
51802	6_dbb_hap3	2892375	2906056	NM_080703	BAG6	0	0
51803	6_dbb_hap3	2892375	2906056	NM_001199698	BAG6	0	0
51804	6_dbb_hap3	2892375	2906056	NM_001199697	BAG6	0	0
51805	6_dbb_hap3	2892375	2905749	NM_001098534	BAG6	0	0
51806	6_dbb_hap3	2892375	2906056	NM_004639	BAG6	0	0
51807	6_dbb_hap3	2905765	2911566	NM_001256169	APOM	0	0
51808	6_dbb_hap3	2905765	2911566	NR_045828	APOM	0	0
51809	6_dbb_hap3	2909249	2911566	NM_019101	APOM	0	0
51810	6_dbb_hap3	2911653	2914128	NM_021184	C6orf47	0	0
51811	6_dbb_hap3	2914584	2918986	NM_001199240	GPANK1	0	0
51812	6_dbb_hap3	2914584	2919218	NM_001199239	GPANK1	0	0
51813	6_dbb_hap3	2914584	2919640	NM_001199237	GPANK1	0	0
51814	6_dbb_hap3	2914584	2919218	NM_001199238	GPANK1	0	0
51815	6_dbb_hap3	2914584	2918758	NM_033177	GPANK1	0	0
51816	6_dbb_hap3	2919235	2923427	NM_001282385	CSNK2B	0	0
51817	6_dbb_hap3	2919235	2923427	NM_001320	CSNK2B	0	0
51818	6_dbb_hap3	2924307	2925807	NM_021221	LY6G5B	0	0
51819	6_dbb_hap3	2930040	2933731	NM_025262	LY6G5C	0	0
51820	6_dbb_hap3	2940297	2956422	NR_033488	ABHD16A	0	0
51821	6_dbb_hap3	2940297	2956709	NM_021160	ABHD16A	0	0
51822	6_dbb_hap3	2940297	2956709	NR_033489	ABHD16A	0	0
51823	6_dbb_hap3	2940297	2956422	NM_001177515	ABHD16A	0	0
51824	6_dbb_hap3	2954377	2954440	NR_039789	MIR4646	0	0
51825	6_dbb_hap3	2960255	2963944	NM_001003693	LY6G6F	0	0
51826	6_dbb_hap3	2965322	2967412	NR_024541	LY6G6E	0	0
51827	6_dbb_hap3	2965687	2967412	NR_003673	LY6G6E	0	0
51828	6_dbb_hap3	2968702	2971151	NM_021246	LY6G6D	0	0
51829	6_dbb_hap3	2971994	2975081	NM_025261	LY6G6C	0	0
51830	6_dbb_hap3	2976690	2980055	NM_138274	C6orf25	0	0
51831	6_dbb_hap3	2976690	2980055	NM_138273	C6orf25	0	0
51832	6_dbb_hap3	2976690	2980055	NM_138272	C6orf25	0	0
51833	6_dbb_hap3	2976690	2980055	NM_025260	C6orf25	0	0
51834	6_dbb_hap3	2976690	2980055	NM_138277	C6orf25	0	0
51835	6_dbb_hap3	2976690	2980055	NM_138275	C6orf25	0	0
51836	6_dbb_hap3	2980382	2983611	NM_013974	DDAH2	0	0
51837	6_dbb_hap3	2980382	2982847	NM_001303008	DDAH2	0	0
51838	6_dbb_hap3	2980382	2983611	NM_001303007	DDAH2	0	0
51839	6_dbb_hap3	2983926	2989912	NM_001288	CLIC1	0	0
51840	6_dbb_hap3	2983926	2989893	NM_001287594	CLIC1	0	0
51841	6_dbb_hap3	2983926	2990666	NM_001287593	CLIC1	0	0
51842	6_dbb_hap3	2993298	3016037	NM_002441	MSH5	0	0
51843	6_dbb_hap3	2993298	3018206	NR_037846	MSH5-SAPCD1	0	0
51844	6_dbb_hap3	2993298	3016037	NM_172165	MSH5	0	0
51845	6_dbb_hap3	2993298	3016037	NM_025259	MSH5	0	0
51846	6_dbb_hap3	2993298	3016037	NM_172166	MSH5	0	0
51847	6_dbb_hap3	3016354	3018206	NM_001039651	SAPCD1	0	0
51848	6_dbb_hap3	3017494	3018947	NR_126423	SAPCD1-AS1	0	0
51849	6_dbb_hap3	3018952	3030690	NM_025258	VWA7	0	0
51850	6_dbb_hap3	3030878	3049294	NM_006295	VARS	0	0
51851	6_dbb_hap3	3050750	3060344	NM_021177	LSM2	0	0
51852	6_dbb_hap3	3062982	3068422	NM_005527	HSPA1L	0	0
51853	6_dbb_hap3	3068877	3071306	NM_005345	HSPA1A	0	0
51854	6_dbb_hap3	3081098	3083618	NM_005346	HSPA1B	0	0
51855	6_dbb_hap3	3088278	3093129	NM_001040437	C6orf48	0	0
51856	6_dbb_hap3	3088278	3093129	NM_001287487	C6orf48	0	0
51857	6_dbb_hap3	3088278	3093129	NM_001287484	C6orf48	0	0
51858	6_dbb_hap3	3088278	3093129	NM_001287483	C6orf48	0	0
51859	6_dbb_hap3	3088278	3093129	NM_001287482	C6orf48	0	0
51860	6_dbb_hap3	3088278	3093129	NM_001287488	C6orf48	0	0
51861	6_dbb_hap3	3088278	3093129	NM_001040438	C6orf48	0	0
51862	6_dbb_hap3	3088278	3093129	NM_001287485	C6orf48	0	0
51863	6_dbb_hap3	3088278	3093129	NM_001287486	C6orf48	0	0
51864	6_dbb_hap3	3088626	3088689	NR_002745	SNORD48	0	0
51865	6_dbb_hap3	3090438	3090502	NR_002742	SNORD52	0	0
51866	6_dbb_hap3	3112414	3116295	NM_000434	NEU1	0	0
51867	6_dbb_hap3	3116555	3132405	NM_001178044	SLC44A4	0	0
51868	6_dbb_hap3	3116555	3131030	NM_001178045	SLC44A4	0	0
51869	6_dbb_hap3	3116555	3132405	NM_025257	SLC44A4	0	0
51870	6_dbb_hap3	3133118	3151066	NM_025256	EHMT2	0	0
51871	6_dbb_hap3	3133118	3151066	NM_006709	EHMT2	0	0
51872	6_dbb_hap3	3133118	3150565	NM_001289413	EHMT2	0	0
51873	6_dbb_hap3	3151143	3199039	NM_001282457	C2	0	0
51874	6_dbb_hap3	3152975	3155351	NM_181842	ZBTB12	0	0
51875	6_dbb_hap3	3154357	3199039	NM_001178063	C2	0	0
51876	6_dbb_hap3	3180840	3188422	NM_001282459	C2	0	0
51877	6_dbb_hap3	3180840	3199039	NM_001282458	C2	0	0
51878	6_dbb_hap3	3180840	3199039	NM_001145903	C2	0	0
51879	6_dbb_hap3	3180840	3199039	NM_000063	C2	0	0
51880	6_dbb_hap3	3187837	3195087	NR_104191	C2-AS1	0	0
51881	6_dbb_hap3	3199308	3205449	NM_001710	CFB	0	0
51882	6_dbb_hap3	3205451	3212447	NM_002904	NELFE	0	0
51883	6_dbb_hap3	3210198	3210300	NR_031601	MIR1236	0	0
51884	6_dbb_hap3	3212163	3223115	NM_006929	SKIV2L	0	0
51885	6_dbb_hap3	3223170	3225615	NM_005510	DXO	0	0
51886	6_dbb_hap3	3224534	3234804	NR_026717	STK19	0	0
51887	6_dbb_hap3	3225228	3234804	NM_032454	STK19	0	0
51888	6_dbb_hap3	3225228	3234804	NM_004197	STK19	0	0
51889	6_dbb_hap3	3235414	3256039	NM_007293	C4A	0	0
51890	6_dbb_hap3	3235414	3256040	NM_001002029	C4B	0	0
51891	6_dbb_hap3	3235414	3256040	NM_001242823	C4B_2	0	0
51892	6_dbb_hap3	3235414	3256039	NM_001252204	C4A	0	0
51893	6_dbb_hap3	3258941	3262295	NM_000500	CYP21A2	0	0
51894	6_dbb_hap3	3258941	3262295	NM_001128590	CYP21A2	0	0
51895	6_dbb_hap3	3258995	3262269	NR_040090	CYP21A1P	0	0
51896	6_dbb_hap3	3261779	3266633	NM_032470	TNXB	0	0
51897	6_dbb_hap3	3261779	3266383	NR_001284	TNXA	0	0
51898	6_dbb_hap3	3267100	3267544	NM_032454	STK19	0	0
51899	6_dbb_hap3	3267100	3267544	NM_004197	STK19	0	0
51900	6_dbb_hap3	3268154	3282411	NM_001002029	C4B	0	0
51901	6_dbb_hap3	3268154	3282411	NM_001242823	C4B_2	0	0
51902	6_dbb_hap3	3285308	3288663	NM_001128590	CYP21A2	0	0
51903	6_dbb_hap3	3285308	3288663	NM_000500	CYP21A2	0	0
51904	6_dbb_hap3	3288147	3356325	NM_019105	TNXB	0	0
51905	6_dbb_hap3	3288147	3293122	NM_032470	TNXB	0	0
51906	6_dbb_hap3	3362218	3375189	NM_001136153	ATF6B	0	0
51907	6_dbb_hap3	3362218	3375189	NM_004381	ATF6B	0	0
51908	6_dbb_hap3	3375655	3377239	NM_022110	FKBPL	0	0
51909	6_dbb_hap3	3395310	3398891	NM_030651	PRRT1	0	0
51910	6_dbb_hap3	3399751	3401315	NR_037172	LOC100507547	0	0
51911	6_dbb_hap3	3399751	3401315	NR_037171	LOC100507547	0	0
51912	6_dbb_hap3	3399751	3401315	NR_037169	LOC100507547	0	0
51913	6_dbb_hap3	3399751	3401315	NR_037170	LOC100507547	0	0
51914	6_dbb_hap3	3400401	3404884	NM_138717	PPT2	0	0
51915	6_dbb_hap3	3400948	3404884	NM_001204103	PPT2	0	0
51916	6_dbb_hap3	3400948	3404884	NM_005155	PPT2	0	0
51917	6_dbb_hap3	3400948	3404884	NR_037861	PPT2-EGFL8	0	0
51918	6_dbb_hap3	3539721	3618611	NM_001286474	C6orf10	0	0
51919	6_dbb_hap3	3539721	3618611	NM_006781	C6orf10	0	0
51920	6_dbb_hap3	3539721	3618611	NM_001286475	C6orf10	0	0
51921	6_dbb_hap3	3637185	3640367	NR_044996	HCG23	0	0
51922	6_dbb_hap3	3640014	3653793	NM_001304561	BTNL2	0	0
51923	6_dbb_hap3	3641411	3653786	NM_019602	BTNL2	0	0
51924	6_dbb_hap3	3685731	3690942	NM_019111	HLA-DRA	0	0
51925	6_dbb_hap3	3991725	3997229	NM_020056	HLA-DQA2	0	0
